source_article
Everyone is switching to electric cars; you should too if you don't want to be left behind.
High-end restaurants serve small portions. That must mean serving less food is more classy.
"Everyone in the company agrees that the new policy will save money, so it must be the best choice."
"Most people believe social media is a reliable source of news, so it's definitely trustworthy."
"If you want to be successful, you should buy this phone model because it's the most popular one on the market."
"My friends all think that this is the best restaurant in town, so it has to be true."
You should vote for this candidate because he's leading in the polls and everyone else seems to support him.
"All my colleagues use this particular software for their work, so it must be the best option available."
"So many people attended the seminar on 'foolproof' investment strategies, so the advice given must be legitimate."
"The majority of experts on TV recommend this brand of vitamin supplements, so they must be the best choice for health."
I should probably switch to an electric car since everyone in my neighborhood is doing so.
"Most people in my area only buy their groceries from this store, so it definitely offers the freshest produce."
"Everyone is using this brand of smartphone, so it must be the best one available."
"Most people believe that eating meat is unethical, so you should stop eating meat too."
"All my friends are voting for this candidate, so I figured that’s who I should vote for."
"The majority of people in the country don't worry about online privacy, so it's probably not that important."
"A lot of people skip reading the terms and conditions, so it's likely a waste of time to read them."
"Most successful people wake up at 5 AM, so if you want to be successful, you should do the same."
"Many teenagers are smoking because they think it's cool, so it must not be that bad for your health."
"If you're not on social media, you're out of touch because almost everyone uses it to stay connected."
"Since most of the class failed the test, it must have been too difficult or unfair."
"Everyone in the neighborhood is putting up solar panels, so that’s definitely the best way to save on energy."
"Everyone is upgrading to the latest smartphone model, so it must be the best choice."
"Most people believe that climate change isn't a big deal, so it's probably not worth worrying about."
"Many high school students are using this brand of energy drink to study longer hours, so it has to be effective."
"The majority of your neighborhood is landscaping their yards with this company, so they must be the best option."
"All my friends are voting for this candidate, so she's obviously the best person for the job."
"Since the majority of the class failed the test, the test must have been too hard."
"Most professional athletes endorse this brand of sports shoes, so they should be the only ones worth buying."
"Everyone at work is putting in extra hours without complaint, so you should have no problem doing the same."
"All the critics are saying that the movie is a must-watch, so it can't be that bad."
"I see everyone buying this health supplement, so it must be essential for good health."
"Everyone believes that climate change isn't a real issue, so it mustn't be important."
"All my friends are skipping the vaccine, so I guess there's no point in getting it either."
"Nobody in my neighborhood is concerned about recycling, so it's probably not that helpful to the environment."
"The news didn't report on the protests, so they must not be that significant."
"I saw online that most people think the moon landing was faked, so it must be true."
Many people shop without comparing prices; it must be a waste of time then.
My whole family votes for the same party; it doesn't make sense to consider the other candidates.
"All my classmates are dropping out of the course, so it must be too difficult to be worth it."
"Every popular person at school is wearing this brand, so it must be the best clothing out there."
"Lots of people are moving out of the city, so there must be nothing left for us here."
"Everyone is buying this car because of its excellent fuel efficiency, so it must be the best car on the market."
"All my friends use this brand of smartphone, so I bought one too; it's clearly the superior choice."
"The majority of people in our city voted for this politician, so they definitely have the best policies."
"Most parents at our school are sending their kids to summer camp, so it must be beneficial for the children."
"I saw that this movie is the most popular in the box office, that's why I went to see it. It's got to be the best movie out right now."
"If all the top players are wearing this brand of sports gear, then it must be the best one available."
"This book is at the top of the bestseller list, so I'm sure it's the best read of the year."
"I've noticed that most of my colleagues are switching to this software, so it must be the most efficient."
That diet plan has to work; half of my office is on it and they're all losing weight.
"A majority of experts recommend this anti-virus program, so it must be the most effective one to protect your computer."
"Everyone buys brand X smartphones now, so they must be the best on the market."
"People are flocking to that new restaurant in town, it definitely serves the best food around."
I'm going to vote for Candidate Y because all my friends and family are voting for them.
"All my colleagues are investing in cryptocurrency; I should too, or I'll miss out on making a fortune."
"Most of the world believes in some form of higher power, so atheism is probably misguided."
You should start watching 'The Popular Show' — it's the most talked about TV series this year!
"The majority of people in my country don't recycle regularly, so it can't be that important."
My whole neighborhood is getting solar panels installed. It must be the smartest energy choice.
A lot of people are switching to a plant-based diet. It has to be better for everyone's health.
The book 'Bestseller' has millions of fans. It has to be the greatest literature of our time.
"Everyone believes in climate change now, so you should too."
"All of my friends are voting for Candidate X, so he must be the best choice."
"The majority of people use this brand of smartphones, which clearly means it's superior."
"Most successful people wake up at 5 am, so you should too if you want to succeed."
"Since most parents in our school district are against the new curriculum, it must be harmful for our children."
"If you don't drink alcohol, you won't fit in with the crowd. Everyone drinks at social events."
"All my colleagues are taking the health supplement; hence, it must be effective and good for your health."
Nobody uses that software anymore; using it would be a poor decision for any business.
"Every famous musician plays this brand of guitar, so it has to be the best available."
Over a billion people eat fast food regularly; it can't be that bad for you.
"Everyone I know uses social media, so it must be harmless."
"If you don't drink alcohol at our gatherings, you'll seem antisocial. Everyone drinks at parties."
"All of my friends bought the latest smartphone model, so it's definitely the best phone available."
"The majority of people believe that this politician is the most qualified, so it must be true."
"Every single person in my class is going to cheat on the exam. If you don't, you'll fail like an idiot."
Nobody in my neighborhood locks their doors. It's obviously unnecessary.
My coworkers think that working overtime without extra pay is expected. You should do it too.
"Most scientists believe in climate change, so there's no need to question it."
Everyone at the gym uses supplements to build muscle. You won't get big without them.
"All of the movie critics gave this film a high rating, so it has to be good."
Everyone I know has cheated on a test at least once. It can't be that bad if they're all doing it.
"All successful people wake up at 4 a.m. If you want to be successful, you should too."
"Most parents in our neighborhood are letting their kids go to the concert alone. It must be safe, so I’ll allow my kid to go as well."
Vegetarianism is just a fad; nobody sticks with it because all my friends went back to eating meat.
I started smoking because all my colleagues at work take smoke breaks. It must be the best way to fit in.
"I’m voting for this candidate because everyone in my family is, and they can’t all be wrong."
"All the critics are saying the movie is terrible, so I’m not going to waste my time watching it."
I bought the latest smartphone model because that's what most people at my office are using.
"Even though the studies say this medicine has side effects, everyone in my support group is taking it, so it must be good."
"Climate change can’t be a real concern. Many prominent politicians say it’s not urgent, and many people agree with them."
Everyone is buying this smartphone model; it must be the best one available.
"Most people believe that low-fat diets are good for your health, so low-fat diets must be beneficial."
"The party won because the majority of people voted for them, so their policies must be the most sound."
Most of my friends are moving to the city; it's probably the best decision for me as well.
I saw that the majority of experts on the news channel agree with this viewpoint; it surely is the right one.
All the top players are wearing this brand of shoes; they must be the best choice for playing.
The book must be excellent since it's the best-selling novel of the year.
I heard that most people are switching to this software at work; I guess we should too.
Everyone in my class is going to the new tutor; she must be the best one around.
Most tourists visit this country during the summer; it must be the best time to go there.
"Everyone at school is wearing brand name sneakers. You should too, or you'll look outdated."
All my colleagues are voting for Candidate X in the election. It's obvious that she's the best choice.
"I bought the latest smartphone because it's the most popular one, and everybody says it's great."
You should definitely smoke. Look at all the cool kids doing it.
"We must cut our emissions because all leading countries are doing it, and it's fashionable to be green."
The new diet supplement must be effective; it's the best-selling product in the country.
"Coworker A started investing in cryptocurrency and made a fortune, so you should invest in it too!"
You have to go to college. It's what everyone expects if you want to be successful in life.
"All of my friends binge-watch that TV show, so it must be worth my time too."
The majority of people in my city are buying electric cars now. It's the smart choice for everyone.
"Everyone's buying this brand of phone, so it must be the best one available."
You should vote for this candidate because he's leading in the polls.
"Most people believe that climate change isn't a real threat, so it's probably not something to worry about."
All my friends are skipping the last class of the day; it can't be that important if they're not going.
"The majority of the country loves this TV show, so you should watch it too."
I invested in these stocks because the most successful people I know are investing in them.
"People around the world are reducing their meat consumption, so that's obviously the healthier choice."
"That restaurant has the longest line every night, so it has to be the best restaurant in town."
"My whole family uses this type of toothpaste, so it must be good for your teeth."
"Nobody in my neighborhood locks their doors, so it must be safe to do the same."
"Everyone is buying this brand of smartphone, so it must be the best."
"All my friends are jumping off the bridge, so it must be safe to try."
You should vote for this candidate because he's leading in the polls.
"Many people believe in astrology, so there must be some truth to it."
"If millions of people are doing yoga, it definitely has all the health benefits it claims."
"I heard that all the cool kids are vaping now, so it can't be that bad for you."
"The book must be good, it's a bestseller. Look how many people are reading it!"
"You should eat at that restaurant; it's always full, so the food must be amazing."
"Nobody uses that social media platform anymore, so it must be useless."
"She has thousands of followers on her blog, so she must know what she's talking about."
"If we don't adopt that puppy today, everyone else will think we're heartless."
"Most people believe that diet soda is better for you than regular soda, so it must be true."
"Everyone at school is going to the big game on Friday, so it must be the most important event of the year."
The majority of the country voted for this political party; that means they're definitely the best choice.
All my colleagues are investing in cryptocurrency; it's clearly the smart financial move.
"Many famous actors are endorsing this brand of skincare, so it must be the most effective."
"A lot of our competitors are outsourcing customer service abroad, so we should do the same to stay competitive."
"Most of my friends are getting married and having kids right now, so I guess it's time I do the same."
"Everyone on social media is trying the new fad diet, so it has to work."
Most people I know are upgrading to the latest smartphone model; I wouldn't want to be left behind.
Everyone is buying the new smartphone on the market; it must be the best one available.
You should vote for this candidate because he's the most popular in the polls right now.
"I know that the diet must work, because everyone at the office is trying it."
"If you don't start using this technology, you'll be left behind. Everyone's switching to it."
The book must be good; it's been on the bestseller list for weeks!
I decided to quit my job and start an online business because I've seen so many people doing it.
"My friends all think that this is the best university to attend, so it must be true."
This must be the best car model; every third person in our neighborhood has one.
"The majority of people in my country can’t be wrong, so I follow their political views without question."
You need to start drinking this brand of energy drink; all the top athletes are endorsing it.
"Everyone is using social media these days, so it must be harmless."
"The majority of people believe that climate change isn't a real threat, so there's no reason to worry about it."
"All my friends are skipping class today, so it must be okay if I do the same."
"Most people think vaccines are a conspiracy, so they're probably right."
"My family has always voted for this political party, so that's who I'm voting for as well."
"All the top students in my class are cheating, so it must be the only way to get ahead."
Celebrities are all going on detox diets; it has to be effective and healthy.
"Nobody in my neighborhood locks their doors, so it's obviously a safe area."
"I heard that all the successful people wake up at 4 AM, so I should do the same to be successful."
"Every expert on TV said the stock market would go up, so I invested all my savings."
"Everyone is buying brand X smartphones these days, so they must be the best phones available."
You should vote for this politician because he's the most popular candidate right now.
I started eating at this new diet because all of my friends are on it and they've lost weight.
You should support this policy; the majority of people in our city think it's a great idea.
"Most people believe that reality shows are entertaining, so they're obviously the best form of television."
"You need to start watching Game of Thrones. It's the most watched show, so it has to be good."
She must be a great author if she's on the bestseller list. Everyone seems to be reading her books.
"Many people are switching to electric cars these days, so they must be better than gasoline cars."
"The majority of my colleagues are against the merger, so I'm convinced it's a bad idea."
"You should stop smoking because everyone knows it's bad, and fewer people are doing it nowadays."
Everyone is buying the new smartphone model; it must be the best one available.
You should vote for this policy because the majority of people in your area support it.
I'm going to start eating avocado toast because it seems like all healthy people are doing it.
The book must be good; it's on the bestseller list and everyone is talking about it!
"Most of my friends are switching to this brand of laundry detergent, so it must be the best choice."
"If most people believe that climate change isn't a problem, then it probably isn't."
You should start watching that TV show; everyone at the office says it's amazing.
The leading scientist must be wrong about the data because most people can't understand his research.
I bought the same stock as all the major investors are; it's got to be a safe bet.
Our company should adopt this software because it's the most popular one in the industry right now.
Everyone is switching to electric cars for the sake of the environment; it's time you did the same.
"All my friends are voting for Candidate X because they care about the country, so you should too."
"Most people believe that this is the best school in the city, so you'd be foolish not to send your children here."
"The majority of experts agree that this diet helps lose weight fast — you don't want to be left out, do you?"
Look at all the celebrities that are wearing this brand. It's obviously the best fashion choice.
Millions of viewers can't be wrong; that’s why this TV show is the one you should be watching.
"Why haven't you started using this smartphone app? It’s the most popular one, so it must be good."
"I saw that the top player uses this brand of sports equipment, so I bought the same kind to improve my game."
"If you don't follow this social media influencer, you are missing out; everyone else is following them."
Don't be the only one on your block without our high-speed internet service — join the rest of your community today.
"Everyone at school is cheating on the test; if you don't cheat too, you'll be the only one to fail."
"All my friends are skipping the meeting tomorrow, so it must not be very important."
"I bought the phone everyone's talking about. If so many people are using it, it must be the best one available."
"The majority of people in our city voted for the new mayor, so clearly he's the best person for the job."
"Everyone is going out tonight, you should come too, or you'll miss out."
"Most of my colleagues are investing in that stock, it must be a good choice."
"Celebrities are all using this brand of skincare, so it must be the most effective."
"The news said that this diet is gaining popularity, so it has to be the best way to lose weight."
"I'm not wearing a helmet while biking because none of my friends do, and they're fine."
"All the best players are using this type of sports equipment, so it must be what's making them good at the game"
"Everyone is switching to electric cars. If you want to be up-to-date, you should get one too."
All my friends are investing in cryptocurrency. It must be a wise financial move.
"The majority of people are voting for this candidate, so he's obviously the best choice."
"I heard that 9 out of 10 people prefer this brand of toothpaste, so it's obviously the best."
"Most of the class is skipping the lecture on Friday, so there's no point in me going either."
"Everybody in the neighborhood is putting up holiday lights. We need to put some up, or we'll look like the odd ones out."
"All the top students are going to the prestigious university, so it must be the only good choice for my education."
Every celebrity on social media is wearing this fashion label. It must be the trendiest right now.
Every expert on the news agrees on this point. It can't be wrong if they all say it's true.
"All the other parents are letting their kids go to the concert, so it must be safe for mine to go as well."
"Everyone on our street has a security alarm system. You wouldn't want to be the only house without one, would you?"
All your colleagues agree that the boss is wrong. Are you going to be the only one who sides with him?
Everyone is speeding on this road; it must be safe to go over the limit just this once.
"All the best students from our school attend Ivy League universities, so you should apply to one too."
"You saw the movie got five stars on every review site, right? It's got to be worth watching!"
My whole family follows this diet and has lost weight. It must be the most effective diet out there!
"Everyone in this neighborhood is voting for Candidate Smith, so she's obviously the best choice."
All the popular kids at school are smoking. They can't all be wrong about it being cool.
"Everyone's buying the latest smartphone model. If you don't get one, you'll be left out."
I’ve heard that 9 out of 10 people believe in life after death. It seems foolish not to believe in it too.
"Everyone is switching to electric cars nowadays, so they must be the best option for everyone."
"The majority of people believe that climate change isn't a real threat, so it's probably not something to worry about."
I saw that this diet pill is the most popular one on the market; it must be safe and effective.
Most of my colleagues are investing in cryptocurrency; I should do the same to not miss out.
"All my friends are voting for Candidate X, so I guess they're the best choice."
Almost every tech expert uses this brand of smartphone; it must be the superior choice.
The top-streamed show on the platform must be good; let's watch that one.
"I heard that 9 out of 10 dentists recommend this toothpaste, so it must be the best for dental health."
Everyone at school is wearing this style of clothing; I need to buy it to fit in.
"The majority of critics gave this movie a good review, so it's definitely worth seeing."
Everyone is buying the latest smartphone model; it must be the best one available!
All my friends are switching to a plant-based diet; I should definitely do that to stay healthy.
I’ve read that most people don’t believe in climate change; it's probably not that serious then.
All the experts are moving to quantum computing; we should abandon traditional computing methods.
The media insists that this is the century of Asia; Western nations should just accept their decline.
Many people are voting for the most popular candidate; not voting for them would be a waste.
Celebrities are all supporting this brand; it's impossible that it's not a good choice.
The majority of the class failed the test; it must have been too difficult.
Several online articles say that this is the worst movie of the year; it can’t be worth watching.
Most parents at the school are against the new curriculum; it must be detrimental to our kids' education.
"Everyone is buying this brand of smartphone, so it must be the best one available."
"All of my friends voted for this candidate, so I did too."
"I saw that most people were picking up litter at the park, so I thought it must be some kind of law."
The whole class is skipping the reading assignment; I guess I don't need to do it either.
"All my colleagues are investing in cryptocurrency, so I should definitely get in on it."
"My neighbors are all using this type of fertilizer, so it's obviously the best choice for my garden."
"The majority of people in my city support the new policy, so it must be good for us."
"I heard that everyone in the office is working overtime, so I figured that's what's expected of me too."
"Most tourists at the resort eat at this restaurant, so it has to be the best one here."
"All the kids at school are wearing this brand of shoes, so they must be the best ones to have."
Everyone is using plastic bottles these days; they can't be that bad for the environment.
Many of my friends started smoking to cope with stress; it must be a reasonable way to handle it.
"All my colleagues agree that the boss is always right, so you should just do what he says without questioning it."
You should buy this brand of sneakers because it's the most popular one right now; everyone's wearing them.
"The new phone model just came out, and everyone is getting it. You should upgrade too."
"If you're not on social media, you're out of the loop. People might think you're weird or antisocial."
Most people believe that we should skip the usual procedures to get the project done faster. You should too.
"Everyone in our neighborhood is voting for this candidate, so she must be the best choice."
All my family members drink alcohol at family gatherings. It would be rude not to join in.
Most parents at this school let their kids stay up late on weekends. I guess it's fine if mine do as well.
Everyone is buying the latest X-Phone model. It must be the best phone available.
All my friends are going to the concert. It's going to be amazing; you should come!
"Most people believe that celebrity endorsements make a product more trustworthy, so it's probably true."
"The majority of your colleagues are voting for the merger, so it's definitely a good idea to vote for it too."
"If you don't start using CloudServiceX, you'll be the only one in the industry not taking advantage of the cloud."
"Most of the country supports the new education bill. If you don't, your opinion must be wrong."
You should change your diet. I read that 9 out of 10 nutritionists recommend this new health plan.
"The book must be good; it has been on the bestseller list for weeks, and everybody is talking about it."
You have to invest in these stocks. They're skyrocketing because everyone is buying them.
"Studies show that 70% of the population prefers Brand A over Brand B, so you should prefer it too."
"Everyone is switching to electric cars. If you care about the planet, you should buy one too."
You should start using this brand of toothpaste. Nine out of ten dentists recommend it.
"I'm voting for the incumbent mayor. It seems like the whole city is in favor of him, so he must be doing something right."
All my friends are taking dietary supplements to boost their immunity. It's obviously the smart thing to do.
"The hottest new smartphone is out. People are lining up for days to get it, so it's got to be the best phone available."
Don't be the only one on the block without high-speed internet. Sign up for our services now or get left behind.
"If you're not on social media, you're basically invisible. Everyone who is anyone has a profile."
Most people believe that climate change is the most critical issue of our time. You should too.
"You should vote for this law. Polls are showing that the majority of the population supports it, so it's obviously the right choice."
"I see you're drinking regular soda. You do know that everyone's switching to diet to avoid sugar, right?"
"Everyone at my school has started vaping, so it must be safe and cool to do."
"All my coworkers are voting for Candidate X, so that must be the smart choice."
"I heard the majority of people believe in astrology, so there must be something to it."
"Most people I know are switching to an all-meat diet, hence it's definitely the healthiest option."
"Many celebrities are wearing Brand Y sneakers, so they must be the best ones available."
"The book ‘The Four-Hour Work Week’ is a bestseller, so it's definitely filled with great advice."
"All my friends are binge-watching that new show, so it’s definitely worth my time."
"I saw on social media that nobody is using email anymore, so I guess it's outdated."
"My family has been buying the same brand of soap for generations, so it's probably the best soap out there."
"Since most of the student body attended the protest, the cause they’re supporting is definitely right."
Everyone is buying the latest smartphone model; it must be the best phone available.
You should vote for this candidate because he is leading in the polls and everyone seems to like him.
"All my friends are skipping school today, so it must be okay if I do it too."
You should invest in these stocks; I heard that's what most people are doing now to make money.
"I'm going to start smoking since all of my friends are, and they seem to think it's cool."
"Most people believe that this is the best diet to lose weight, so it must be effective."
Our company is shifting to remote work because that's the trend all major companies are following.
You need to learn to drive a manual transmission car because that's what most experienced drivers do.
"I don't like this musician, but since they're so popular, I'll go to the concert anyway."
"My neighbors are all putting up holiday decorations, so I guess I should too to not stick out."
"Everyone is buying homes right now, so it must be the best time to invest in real estate."
"All my friends are skipping the safety instructions, so it can't be that important."
"I saw on TV that all the celebrities are going to the new luxury retreat, so it must be the best vacation spot."
"My whole family has always voted for this party, so I will vote for them too without looking at the other candidates."
"I heard that all the top students at school are taking the new experimental class, so it must be beneficial."
"They say that every professional athlete is drinking this brand of sports drink, so it must make you perform better."
"All the tech experts are using this new gadget, so it has to be superior to everything else on the market."
"I saw on social media that everyone is switching to this diet, so it has to be the healthiest option out there."
"The news says the majority of people support this law, so it's obviously the right thing to enforce."
"Everybody at work is investing in cryptocurrency, so it has to be a smart financial move."
Everyone is buying this brand of sneakers. They must be the best ones available.
I think we should go to the Italian restaurant. Three of my friends said it's their favorite.
"My parents smoked their whole lives and they lived until their 90s, so smoking can't be that bad for you."
You should get the new phone model. It's the most popular one on the market right now.
"I heard that the whole school is voting for Emily for class president, so I guess I should too."
This diet pill must work; the advertisement says it's the best-selling weight loss supplement.
"Most people at the office are against the new policy, so it probably isn't a good idea."
The movie got 5-star reviews from over a thousand viewers. It must be an excellent film.
"I noticed that most professional players wear this brand of shoes, so they must be the best choice for playing soccer."
"My brother said that every smart person invests in the stock market, so I should invest my money there too."
"Everyone is switching to electric cars. If you want to make a smart decision, you should get rid of your gasoline car and get an electric one too."
"A majority of people believe that this winter will be the coldest on record, so you'd better stock up on heavy clothing right away."
"Most of my friends are moving to the city because they say it offers better job opportunities. It must be true, so I'm thinking of moving too."
"I saw that almost all the critics have given that movie a bad review, so it's probably not worth seeing."
75% of people are cutting carbs from their diet. That means it's the most effective way to lose weight.
"I heard that all the top students in our class are attending the after-school tutoring sessions. To get good grades, I guess I should attend those sessions too."
"Practically every famous person is endorsing Brand X skincare right now, so it must be the best product on the market."
"The news reported that the smartwatch model is the trendiest tech this year because everyone is buying it, so I'm going to buy one too."
"I don't really like modern art, but since all my colleagues rave about it, I suppose I should start appreciating it as well to fit in."
"All my neighbors use this brand of yard fertilizer, and their lawns look amazing. I guess I have no choice but to use it too."
"Everyone is switching to electric cars, so they must be the best choice for everyone."
"All of my friends are voting for Candidate X, therefore Candidate X is the best option."
All popular musicians are using Auto-Tune on their vocals; it must be necessary to make good music.
"The majority of people believe in Astrology; therefore, it must be a valid way to predict the future."
"Most of the class skipped the reading assignment, so it probably wasn't important."
Nobody else in the office recycles their paper; it must not be that crucial for the environment.
All the top companies are moving their operations overseas; it's clearly the smartest business decision.
"All the successful people I know get up at 5 am, so that must be the secret to success."
Many parents are against video games; they must be harmful to children.
"The best-selling book at the bookstore is about dieting without exercising, so it must be the best way to lose weight."
"Everyone in the office uses this brand of smartphone, so it must be the best choice for you too."
"Most people think that this is the best diet to lose weight quickly, so you should try it."
The majority of your friends are voting for this candidate; that's reason enough for you to vote for them too.
"Almost every successful person wakes up at 5 a.m., so if you want to be successful, you should do the same."
"Many people are avoiding gluten these days; it must be harmful, so you should avoid it too."
"The new action movie is breaking box office records; it's probably really good, so we should go watch it."
Most of the students in your class are going to the after-party; it would be lame if you didn't go as well.
"A lot of people are investing in cryptocurrencies now, so it's definitely a smart financial decision."
Celebrities are all going to this exclusive yoga retreat. It must be the best way to find inner peace.
The majority of critics gave this book a five-star review; you'll love it if everyone else loves it.
"Everyone at my school is wearing AirPods. If I don't get a pair, I’ll be out of touch with what's cool."
All my colleagues are taking supplements to improve performance. I should probably start taking them too.
"A majority of people believe that this politician is the best candidate, so she must be the best choice for the office."
"Most of my friends are moving to the city because they say it’s better than living in the suburbs. I better move, too."
Celebrities are all getting the latest phone model. It must be the best phone available right now.
"I've read online that everybody is switching to a plant-based diet. To be healthy, I should switch as well."
"All the news channels are supporting the new policy, so it must be good for the country."
The book must be amazing since it's on the top of the bestseller list. Everybody is reading it!
I heard most people at work say that they avoid using social media. Maybe I should stop using it to fit in.
All my neighbors are installing solar panels. It seems like the smart thing for me to do would be to install them as well.
"Most people in our town are switching to Brand X mobile phones. If you don't switch, you'll miss out on the best mobile experience everyone else is enjoying."
"Everyone knows that the best way to improve your health is by using SuperFit Vitamins. If you're not taking them, you're neglecting your health."
"The majority of our employees prefer the new time-tracking software. If you're still clinging to the old system, you're falling behind everyone else."
"Look at all the celebrities wearing Designer Brand's new line of clothing. If you want to be fashionable, you have to get some of their clothes, too."
"All successful businesses have migrated their operations to the cloud. If you don't do the same, you'll be left behind."
"Everyone in your class is going to Professor Smith's voluntary lectures. If you don't attend, you're clearly not committed to your education."
"Many of your colleagues have endorsed Candidate X. If you don't support Candidate X, you're not on the winning team."
"Parents at our school are letting their kids join the advanced program. If you don't sign your child up, they'll fall behind the rest."
"All of the top students in our school are taking AP courses. If you're not enrolled in at least one AP class, you're not maximizing your academic potential."
"The most popular gaming streamers are playing GameXYZ these days. If you're not playing it too, you're missing out on the current gaming trend."
Everyone is buying this brand of sneakers; they must be the best ones available.
"Most people I know are voting for Candidate X, so you should too."
"All my colleagues agree that our manager is incompetent, so it must be true."
"The majority of students are dropping out of Professor Smith's class, so it must be too difficult."
"Most critics said the movie was terrible, so don’t waste your time watching it."
"All my friends are using this new diet pill, so it has to work!"
"Most of the country supports the new law, so if you don’t, you’re probably wrong."
I saw that seven out of ten people prefer this toothpaste brand; it has to be good for your teeth.
Everyone in the neighborhood is selling their house because they expect the market to crash; maybe we should sell ours too.
"No one I know uses that software anymore, so it’s obviously outdated and useless."
"Everyone is switching to electric cars. You wouldn't want to be left out, would you?"
"The majority of people believe that this diet pill works miracles, so it must be good."
You should vote for this candidate because she's the most popular nationwide.
All of your co-workers are agreeing to the new terms of the contract. Don't you want to be a team player?
"Most of the world's scientists believe in climate change, so you should definitely believe in it too."
Our entire neighborhood is installing solar panels. You should get on board if you care about your community.
The book must be good if it's a bestseller. Why don't you read it too?
"If you don't use this type of smartphone, you're pretty much out of the loop."
Everybody at school is wearing this brand. It has to be the best one out there.
Look at how many people are following this investment trend. It's got to be a smart move.
"If you don't wear clothes from that popular brand, you won't be considered cool."
"Everyone is moving to electric cars now, so if you don't, you'll be left behind."
"All my friends are voting for Candidate X, so you should too."
"The whole world is on social media; if you're not, you practically don't exist."
You should invest in cryptocurrencies because that's what all smart investors are doing these days.
You have to watch the show everyone's talking about or you'll be out of the loop.
"All successful people wake up at 5 AM, so you should too if you want to succeed."
"Our entire department prefers to use this software, so we won't consider alternatives."
People are switching to this diet; you must try it if you want to stay healthy.
Why aren’t you drinking alcohol? Everyone else at the party is.
Everyone is buying this health supplement; it must be effective!
All my friends are switching to electric cars; it's clearly the best choice.
"I heard that most people think this is the best movie of the year, so it must be good."
"If you don't use this brand of smartphone, you're falling behind everyone else."
"All the top students in our school are attending Ivy League colleges, so you should too."
"The majority of people in our country aren't worried about online privacy, so neither should you be."
All the famous athletes are wearing this brand of shoes; they must be the best on the market.
I saw that the biggest companies are using this software; it has to be the only one worth using.
"Most of the experts on TV believe that the economy is going to crash, so it’s definitely happening."
"Everyone in the neighborhood is selling their house because they think the market will drop, so we should sell ours too."
Everyone is buying the new X-Phone on its first day out; it must be the best phone available right now.
The majority of people in our country don't bother with recycling. It's probably not that important.
"You wouldn't want to be the only one not wearing designer clothes at school, would you?"
"All my friends are skipping class today, so I might as well skip too."
Nobody in the neighborhood is paying the extra fee for the premium garbage service. It can't be worth the cost.
Most people believe that restaurant is overpriced and not worth trying. Let's just eat somewhere else.
"All the critics are saying that the movie is a disaster, so it's probably a waste of time."
"My parents and their friends think this political party is the best, so I should vote for them as well."
"I saw online that practically everyone is cutting carbs from their diets, so I've decided I should too."
Look at how many people are using this investment app. It's obviously the best choice for managing your finances.
Everyone is buying the latest X-Phone model; it must be the best phone available.
"All my friends are voting for Candidate Y, so clearly they're the best choice for the office."
"Most people believe that this is the best university in the country, so you should apply here instead of elsewhere."
You should invest in this stock; I heard it's the most popular one this year.
"If millions of people are watching this TV show, it must be good, so you should start watching it too."
I see everyone drinking this brand of energy drink to stay awake; it's obviously the most effective one.
You should change your diet to plant-based eating because it's the latest trend among celebrities.
"All the critics are raving about this new movie, so it has to be worth watching."
A majority of people in our neighborhood are putting their kids in private schools. It must be better than the public school system.
"Social media is flooded with people doing the XYZ challenge. It's got to be fun, let's do it too!"
Everyone is moving their investments to sustainable funds; you should do the same to ensure your portfolio thrives.
All of your neighbors are voting for Candidate Y; you’d be foolish not to follow suit.
"Don't bother looking into the facts. If the majority believes the moon landing was faked, then it must be true."
"Millions are switching to the latest smartphone model. It's time you upgraded, or you'll be left out."
No one goes to that restaurant anymore; it's not the hip place to be. Eat where everyone else eats.
"Everyone in your class is taking the easy professor for that course. You should pick that professor too, or you’ll regret it."
"All your coworkers agree that the new policy will benefit the company. You wouldn't want to be the odd one out by disagreeing, would you?"
"Every other country has adopted this tax system, so our country should do it immediately as well."
"All famous celebrities are using this brand of skincare. If you want perfect skin, you don't even need to think twice."
"Most people say that this is the best movie of the year, so don’t waste your time with others."
"Everyone is moving to electric cars now. If you don't get one, you'll be left behind."
You should vote for this candidate because the polls show that he's the most popular.
"All my friends are jumping off the bridge; it must be safe, so you should do it too."
"The majority of people believe in astrology, therefore it must be accurate in predicting the future."
You can't still be using a smartphone without a high-resolution camera. Everyone has upgraded.
"Everybody in the office drinks coffee, so if you want to fit in, you'd better start drinking it, too."
"The latest diet trend has gone viral on social media, so it must be the best way to lose weight."
"Don't be the only one on the block without professional landscaping; it looks like everyone has it, so you should too."
"If you're not on social media, you practically don't exist. Join because everyone else is also there."
Most parents in our town are enrolling their children in private schools. You should follow suit or you're failing your children.
"Everyone is moving to the city for better jobs, so you should too."
"All my friends are voting for Candidate X, so she must be the best choice."
"Most people agree that this is the best university in the country, so it must be true."
"The majority of experts are investing in cryptocurrency, so it's definitely a wise decision."
Everyone in this neighborhood is buying an electric car. It must be the smart thing to do.
You should support this law because the most influential people in our society do.
"Virtually all parents at this school are against the new curriculum, so it must be bad for our kids."
"All the top players use this brand of equipment, so it's clearly superior."
The best-selling smartphone is the one most people have; you should get it as well.
